ID,CountDate,CycCtID,MaterialID,Counter,CTD QTY Expr,BIN/LOC,PLT/POS,PKG ID/Desc,TAG QTY,NOT PHYS CTD,NOTES
1110,06/07/2022,,29,Calvin,12000*11,SMC_Xena_1-1,,,,FALSE,Actual ct 6/3
1111,06/07/2022,,318,Calvin,20000+25000*2+744,SMC_Xena_1-1,,,,FALSE,Actual ct 6/3
1112,06/07/2022,,18,Calvin,25000+20000,SMC_Xena_1-1,,,,FALSE,Actual ct 6/3
1113,06/07/2022,,436,Calvin,23280,SMC_Xena_1-1,,,,FALSE,Actual ct 6/3
1114,06/07/2022,,297,Calvin,9000+5000,SMC_Xena_1-1,,,,FALSE,Actual ct 6/3
1115,06/07/2022,,174,Calvin,106+294,SMC_Xena_1-1,,,,FALSE,Actual ct 6/3
1116,06/07/2022,,10,Calvin,8960+1000*45+1000*42,SMC_Xena_1-1,,,,FALSE,Actual ct 6/3
1117,06/07/2022,,133,Calvin,576*7+324,SMC_Xena_1-1,,,,FALSE,Actual ct 6/3
1118,06/07/2022,,2,Calvin,35000,SMC_Xena_1-1,,,,FALSE,Actual ct 6/3
1119,06/07/2022,,6,Calvin,10000*7+5000,SMC_Xena_1-1,,,,FALSE,Actual ct 6/3
1120,06/07/2022,,16,Calvin,9*12+36*2+3*2+9,SMC_Xena_1-1,,,,FALSE,Actual ct 6/3
1121,06/07/2022,,19,Calvin,3,SMC_Xena_1-1,,,,FALSE,Actual ct 6/3
1122,06/07/2022,,12,Calvin,20000,SMC_Xena_1-1,,,,FALSE,Actual ct 6/3
1123,06/07/2022,,22,Calvin,14000*14+12000,SMC_Xena_1-1,,,,FALSE,Actual ct 6/3
1124,06/07/2022,,343,Nate,130+390,SMC_RBFB_1-1,,,,FALSE,Actual ct 6/3
1125,06/07/2022,,111,Nate,500,SMC_RBFB_1-1,,,,FALSE,Actual ct 6/3
1126,06/07/2022,,346,Nate,520,SMC_RBFB_1-1,,,,FALSE,Actual ct 6/3
1127,06/07/2022,,131,Nate,373+115,SMC_RBFB_1-1,,,,FALSE,Actual ct 6/3
1128,06/07/2022,,222,Nate,221,SMC_RBFB_1-1,,,,FALSE,Actual ct 6/3
1129,06/07/2022,,83,Nate,2,SMC_RBFB_1-1,,,,FALSE,Actual ct 6/3
1130,06/07/2022,,385,Nate,20,SMC_RBFB_1-1,,,,FALSE,Actual ct 6/3
1131,06/07/2022,,66,Nate,16+39+26+40,SMC_RBFB_1-1,,,,FALSE,Actual ct 6/3
1132,06/07/2022,,65,Nate,1,SMC_RBFB_1-1,,,,FALSE,Actual ct 6/3
1133,06/07/2022,,386,Nate,38,SMC_RBFB_1-1,,,,FALSE,Actual ct 6/3
1134,06/07/2022,,87,Nate,19+23,SMC_RBFB_1-1,,,,FALSE,Actual ct 6/3
1135,06/07/2022,,373,Nate,90,SMC_RBFB_1-1,,,,FALSE,Actual ct 6/3
1136,06/07/2022,,85,Nate,59,SMC_RBFB_1-1,,,,FALSE,Actual ct 6/3
1137,06/07/2022,,85,Nate,8,SMC_RBFB_2-1,,,,FALSE,Actual Ct 6/6
1138,06/07/2022,,374,Nate,25,SMC_RBFB_2-1,,,,FALSE,Actual Ct 6/6
1139,06/07/2022,,87,Nate,1,SMC_RBFB_2-1,,,,FALSE,Actual Ct 6/6
1140,06/07/2022,,373,Nate,22,SMC_RBFB_2-1,,,,FALSE,Actual Ct 6/6
1141,06/07/2022,,324,Nate,140+43+108,SMC_RBFB_2-1,,,,FALSE,Actual Ct 6/6
1142,06/07/2022,,23,Nate,82,SMC_RBFB_2-1,,,,FALSE,Actual Ct 6/6
1143,06/07/2022,,63,Nate,18000+12200,SMC_RBFB_2-1,,,,FALSE,Actual Ct 6/6
1144,06/07/2022,,554,Nate,10862+16942,SMC_RBFB_2-1,,,,FALSE,Actual Ct 6/6
1145,06/07/2022,,83,Nate,336+143,SMC_RBFB_2-1,,,,FALSE,Actual Ct 6/6
1146,06/07/2022,,24,Nate,3200,SMC_RBFB_2-1,,,,FALSE,Actual Ct 6/6
1147,06/07/2022,,23,Nate,58+37+123,SMC_RBFB_3-1,,,,FALSE,Actual Ct 6/6
1148,06/07/2022,,9,Nate,27384+36126+36000+16000+10999+22957+6670,SMC_RBFB_3-1,,,,FALSE,Actual Ct 6/6
1149,06/07/2022,,24,Nate,530,SMC_RBFB_3-1,,,,FALSE,Actual Ct 6/6
1150,06/07/2022,,84,Nate,10,SMC_RBFB_3-1,,,,FALSE,Actual Ct 6/6
1151,06/07/2022,,86,Nate,35,SMC_RBFB_3-1,,,,FALSE,Actual Ct 6/6
1152,06/07/2022,,23,Nate,184,SMC_RBFB_3-1,,,,FALSE,Actual Ct 6/6
1153,06/07/2022,,21,Nate,2513+149+3300+7042+4227+69,SMC_RBFB_4-1,,,,FALSE,Actual Ct 6/6
1154,06/07/2022,,28,Nate,395+68+1139+29,SMC_RBFB_4-1,,,,FALSE,Actual Ct 6/6
1155,06/07/2022,,63,Nate,2940+2940+1838,SMC_RBFB_4-1,,,,FALSE,Actual Ct 6/6
1156,06/07/2022,,637,Nate,8129,SMC_RBFB_4-1,,,,FALSE,Actual Ct 6/6
1157,06/07/2022,,254,Nate,264+502,SMC_AST_1-1,,,,FALSE,Actual Ct 6/6
1158,06/07/2022,,44,Nate,2,SMC_AST_1-1,,,,FALSE,Actual Ct 6/6
1159,06/07/2022,,234,Nate,326,SMC_AST_1-1,,,,FALSE,Actual Ct 6/6
1160,06/07/2022,,659,Nate,60,SMC_AST_1-1,,,,FALSE,Actual Ct 6/6
1161,06/07/2022,,187,Nate,74,SMC_AST_1-1,,,,FALSE,Actual Ct 6/6
1162,06/07/2022,,220,Nate,48,SMC_AST_1-1,,,,FALSE,Actual Ct 6/6
1163,06/07/2022,,322,Nate,575,SMC_AST_1-1,,,,FALSE,Actual Ct 6/6
1164,06/07/2022,,251,Nate,1000,SMC_AST_1-1,,,,FALSE,Actual Ct 6/6
1165,06/07/2022,,129,Nate,308,SMC_AST_1-1,,,,FALSE,Actual Ct 6/6
1166,06/07/2022,,240,Nate,308,SMC_AST_1-1,,,,FALSE,Actual Ct 6/6
1167,06/07/2022,,227,Nate,89,SMC_AST_1-1,,,,FALSE,Actual Ct 6/6
1168,06/07/2022,,232,Nate,173,SMC_AST_1-1,,,,FALSE,Actual Ct 6/6
1169,06/07/2022,,280,Nate,40,SMC_AST_1-1,,,,FALSE,Actual Ct 6/6
1170,06/07/2022,,134,Nate,37,SMC_AST_1-1,,,,FALSE,Actual Ct 6/6
1171,06/07/2022,,94,Nate,1,SMC_AST_1-1,,,,FALSE,Actual Ct 6/6
1172,06/07/2022,,256,Nate,159,SMC_AST_1-1,,,,FALSE,Actual Ct 6/6
1173,06/07/2022,,98,Nate,2,SMC_AST_1-1,,,,FALSE,Actual Ct 6/6
1174,06/07/2022,,564,Nate,11,SMC_AST_1-1,,,,FALSE,Actual Ct 6/6
1175,06/07/2022,,286,Nate,35,SMC_AST_1-1,,,,FALSE,Actual Ct 6/6
1176,06/07/2022,,446,Nate,15,SMC_AST_1-1,,,,FALSE,Actual Ct 6/6
1177,06/07/2022,,139,Nate,30,SMC_AST_1-1,,,,FALSE,Actual Ct 6/6
1178,06/07/2022,,399,Nate,6,SMC_AST_1-1,,,,FALSE,Actual Ct 6/6
1179,06/07/2022,,146,Nate,240,SMC_AST_1-1,,,,FALSE,Actual Ct 6/6
1180,06/07/2022,,563,Nate,131,SMC_AST_1-1,,,,FALSE,Actual Ct 6/6
1181,06/07/2022,,234,Nate,239+248+248+242+201,SMC_AST_2-1,,,,FALSE,Actual Ct 6/6
1182,06/07/2022,,140,Nate,450+360,SMC_AST_2-1,,,,FALSE,Actual Ct 6/6
1183,06/07/2022,,147,Nate,160,SMC_AST_2-1,,,,FALSE,Actual Ct 6/6
1184,06/07/2022,,97,Nate,16,SMC_AST_2-1,,,,FALSE,Actual Ct 6/6
1185,06/07/2022,,247,Nate,925,SMC_AST_2-1,,,,FALSE,Actual Ct 6/6
1186,06/07/2022,,148,Nate,22,SMC_AST_2-1,,,,FALSE,Actual Ct 6/6
1187,06/07/2022,,446,Nate,89,SMC_AST_2-1,,,,FALSE,Actual Ct 6/6
1188,06/07/2022,,311,Nate,95,SMC_AST_2-1,,,,FALSE,Actual Ct 6/6
1189,06/07/2022,,284,Nate,42,SMC_AST_2-1,,,,FALSE,Actual Ct 6/6
1190,06/07/2022,,244,Nate,234+74+240,SMC_AST_2-1,,,,FALSE,Actual Ct 6/6
1191,06/07/2022,,242,Nate,307,SMC_AST_2-1,,,,FALSE,Actual Ct 6/6
1192,06/07/2022,,133,Nate,88+158+184,SMC_AST_2-1,,,,FALSE,Actual Ct 6/6
1193,06/07/2022,,172,Nate,222,SMC_AST_2-1,,,,FALSE,Actual Ct 6/6
1194,06/07/2022,,174,Nate,71+360,SMC_AST_2-1,,,,FALSE,Actual Ct 6/6
1195,06/07/2022,,4,Nate,351,SMC_AST_2-1,,,,FALSE,Actual Ct 6/6
1196,06/07/2022,,425,Nate,10400,SMC_AST_2-1,,,,FALSE,Actual Ct 6/6
1197,06/07/2022,,426,Nate,3634+4982,SMC_AST_2-1,,,,FALSE,Actual Ct 6/6
1198,06/07/2022,,436,Nate,107,SMC_AST_2-1,,,,FALSE,Actual Ct 6/6
1199,06/07/2022,,94,Nate,101,SMC_AST_2-1,,,,FALSE,Actual Ct 6/6
1200,06/07/2022,,318,Nate,3754+3135,SMC_AST_2-1,,,,FALSE,Actual Ct 6/6
1201,06/07/2022,,422,Nate,4418+1400,SMC_AST_2-1,,,,FALSE,Actual Ct 6/6
1202,06/07/2022,,139,Nate,11,SMC_AST_2-1,,,,FALSE,Actual Ct 6/6
1203,06/07/2022,,249,Nate,308+9216,SMC_AST_2-1,,,,FALSE,Actual Ct 6/6
1204,06/07/2022,,333,Nate,1,SMC_AST_2-1,,,,FALSE,Actual Ct 6/6
1205,06/07/2022,,146,Nate,8,SMC_AST_2-1,,,,FALSE,Actual Ct 6/6
1206,06/07/2022,,334,Nate,5,SMC_AST_2-1,,,,FALSE,Actual Ct 6/6
1207,06/07/2022,,286,Nate,13,SMC_AST_2-1,,,,FALSE,Actual Ct 6/6
1208,06/07/2022,,254,Nate,31,SMC_AST_2-1,,,,FALSE,Actual Ct 6/6
1209,06/07/2022,,149,Nate,113+35,SMC_AST_2-1,,,,FALSE,Actual Ct 6/6
1210,06/07/2022,,220,Nate,8,SMC_AST_2-1,,,,FALSE,Actual Ct 6/6
1211,06/07/2022,,65,Nate,8600,868_D2-D10,,,,FALSE,Actual Ct 6/6
1212,06/07/2022,,224,Nate,138400,868_D2-D10,,,,FALSE,Actual Ct 6/6
1213,06/07/2022,,85,Nate,4230,868_D2-D10,,,,FALSE,Actual Ct 6/6
1214,06/07/2022,,66,Nate,15520,868_D2-D10,,,,FALSE,Actual Ct 6/6
1215,06/07/2022,,87,Nate,2700,868_C2-C10,,,,FALSE,Actual Ct 6/6
1216,06/07/2022,,222,Nate,21600,868_C2-C10,,,,FALSE,Actual Ct 6/6
1217,06/07/2022,,224,Nate,14400,868_C2-C10,,,,FALSE,Actual Ct 6/6
1218,06/07/2022,,66,Nate,6920,868_C11,,,,FALSE,Actual Ct 6/6
1219,06/07/2022,,201,Nate,3212,868_C11,,,,FALSE,Actual Ct 6/6
1220,06/07/2022,,120,Nate,42400,868_C11,,,,FALSE,Actual Ct 6/6
1221,06/07/2022,,105,Nate,1408,868_D12,,,,FALSE,Actual Ct 6/6
1222,06/07/2022,,286,Nate,128,868_E8-E14,,,,FALSE,Actual Ct 6/6
1223,06/07/2022,,135,Nate,4290,868_E8-E14,,,,FALSE,Actual Ct 6/6
1224,06/07/2022,,134,Nate,60,868_E8-E14,,,,FALSE,Actual Ct 6/6
1225,06/07/2022,,23,Nate,67680,868_E8-E14,,,,FALSE,Actual Ct 6/6
1226,06/07/2022,,33,Nate,15090,868_E8-E14,,,,FALSE,Actual Ct 6/6
1227,06/07/2022,,66,Nate,5720,868_E8-E14,,,,FALSE,Actual Ct 6/6
1228,06/07/2022,,24,Nate,57600,868_E8-E14,,,,FALSE,Actual Ct 6/6
1229,06/07/2022,,83,Nate,3943,868_E8-E14,,,,FALSE,Actual Ct 6/6
1230,06/07/2022,,224,Nate,800,868_IQC,,,,FALSE,Actual Ct 6/6
1231,06/07/2022,,324,Nate,372,868_IQC,,,,FALSE,Actual Ct 6/6
1232,06/07/2022,,149,Nate,1152,868_IQC,,,,FALSE,Actual Ct 6/6
1233,06/07/2022,,135,Nate,22,868_IQC,,,,FALSE,Actual Ct 6/6
1234,06/07/2022,,637,Nate,3779,868_IQC,,,,FALSE,Actual Ct 6/6
1235,06/07/2022,,251,Nate,8640,868_IQC,,,,FALSE,Actual Ct 6/6
1236,06/07/2022,,222,Nate,1600,868_IQC,,,,FALSE,Actual Ct 6/6
1237,06/07/2022,,33,Nate,528,868_IQC,,,,FALSE,Actual Ct 6/6
1238,06/07/2022,,24,Nate,3200,868_IQC,,,,FALSE,Actual Ct 6/6
1239,06/07/2022,,96,Nate,4500,868_IQC,,,,FALSE,Actual Ct 6/6
1240,06/07/2022,,238,Nate,1390,868_IQC,,,,FALSE,Actual Ct 6/6
1241,06/07/2022,,373,Nate,207,868_IQC,,,,FALSE,Actual Ct 6/6
1242,06/07/2022,,65,Nate,40,868_IQC,,,,FALSE,Actual Ct 6/6
1243,06/07/2022,,386,Nate,51,868_IQC,,,,FALSE,Actual Ct 6/6
1244,06/07/2022,,374,Nate,88,868_IQC,,,,FALSE,Actual Ct 6/6
1245,06/07/2022,,87,Nate,160,868_IQC,,,,FALSE,Actual Ct 6/6
1246,06/07/2022,,242,Nate,720,868_IQC,,,,FALSE,Actual Ct 6/6
1247,06/07/2022,,147,Nate,4620,SMC_REC,,,,FALSE,Actual Ct 6/6
1248,06/07/2022,,286,Nate,6,SMC_REC,,,,FALSE,Actual Ct 6/6
1249,06/07/2022,,554,Nate,9900,SMC_REC,,,,FALSE,Actual Ct 6/6
1250,06/07/2022,,637,Nate,25920+9120,SMC_REC,,,,FALSE,Actual Ct 6/6
1251,06/07/2022,,104,Nate,5400,SMC_REC,,,,FALSE,Actual Ct 6/6
1252,06/07/2022,,259,Nate,1515,SMC_REC,,,,FALSE,Actual Ct 6/6
1253,06/07/2022,,279,Nate,903,SMC_REC,,,,FALSE,Actual Ct 6/6
1254,06/07/2022,,305,Nate,1034,SMC_REC,,,,FALSE,Actual Ct 6/6
1255,06/07/2022,,94,Nate,222,SMC_REC,,,,FALSE,Actual Ct 6/6
1256,06/07/2022,,466,Nate,8,SMC_REC,,,,FALSE,Actual Ct 6/6
1257,06/07/2022,,278,Nate,1069,SMC_REC,,,,FALSE,Actual Ct 6/6
1258,06/07/2022,,261,Nate,15,SMC_REC,,,,FALSE,Actual Ct 6/6
1259,06/07/2022,,297,Nate,71204,SMC_REC,,,,FALSE,Actual Ct 6/6
1260,06/07/2022,,385,Nate,31,SMC_REC,,,,FALSE,Actual Ct 6/6
1261,06/07/2022,,222,Nate,320+800,SMC_West dock,,,,FALSE,Actual Ct 6/6
1262,06/07/2022,,9,Nate,32000+30585+32000+36000,SMC_West dock,,,,FALSE,Actual Ct 6/6
1263,06/07/2022,,147,Nate,660+570,SMC_West dock,,,,FALSE,Actual Ct 6/6
1264,06/07/2022,,679,Nate,184+119+133+210,IQC,,,,FALSE,Actual Ct 6/6
1265,06/07/2022,,678,Nate,250+181+92+31,IQC,,,,FALSE,Actual Ct 6/6
1266,06/07/2022,,479,Nate,432,IQC,,,,FALSE,Actual Ct 6/6
1267,06/07/2022,,147,Nate,1500,IQC,,,,FALSE,Actual Ct 6/6
1268,06/07/2022,,234,Nate,2200,IQC,,,,FALSE,Actual Ct 6/6
1269,06/07/2022,,104,Nate,9000,IQC,,,,FALSE,Actual Ct 6/6
1270,06/07/2022,,224,Nate,800,IQC,,,,FALSE,Actual Ct 6/6
1271,06/07/2022,,235,Nate,648,IQC,,,,FALSE,Actual Ct 6/6
1272,06/07/2022,,227,Nate,500,IQC,,,,FALSE,Actual Ct 6/6
1273,06/07/2022,,201,Calvin,1+19,SMC_CN_2-1,,,,FALSE,Actual Ct 6/6
1274,06/07/2022,,563,Calvin,100*17+8+12+3+21+79+100*13+5,SMC_CN_2-1,,,,FALSE,Actual Ct 6/6
1275,06/07/2022,,104,Calvin,300*13+143+18+100+100+40+33,SMC_CN_2-1,,,,FALSE,Actual Ct 6/6
1276,06/07/2022,,662,Calvin,600*5+44,SMC_CN_2-1,,,,FALSE,Actual Ct 6/6
1277,06/07/2022,,660,Calvin,200*9+195+200*5,SMC_CN_2-1,,,,FALSE,Actual Ct 6/6
1278,06/07/2022,,201,Calvin,5,SMC_CN_2-1,,,,FALSE,Actual Ct 6/6
1279,06/07/2022,,662,Calvin,600*3,SMC_CN_2-1,,,,FALSE,Actual Ct 6/6
1280,06/07/2022,,305,Calvin,288,SMC_CN_2-1,,,,FALSE,Actual Ct 6/6
1281,06/07/2022,,224,Nate,1600+800+835,Prod,,,,FALSE,Actual Ct 6/6
1282,06/07/2022,,222,Nate,800,Prod,,,,FALSE,Actual Ct 6/6
1283,06/07/2022,,132,Calvin,56*22,SMC_CN_2-1,,,,FALSE,Actual Ct 6/6
1284,06/07/2022,,105,Calvin,8,SMC_CN_1-1,,,,FALSE,Actual Ct 6/6
1285,06/07/2022,,201,Calvin,8,SMC_CN_1-1,,,,FALSE,
1286,06/07/2022,,305,Calvin,8*12+72+8,SMC_CN_1-1,,,,FALSE,
1287,06/07/2022,,105,Calvin,19,SMC_CN_1-1,,,,FALSE,
1288,06/07/2022,,242,Calvin,30*4+10+1,SMC_AST_3-1,,,,FALSE,
1289,06/07/2022,,240,Calvin,384*5,SMC_AST_3-1,,,,FALSE,
1290,06/07/2022,,134,Calvin,8,SMC_AST_3-1,,,,FALSE,
1291,06/07/2022,,286,Calvin,13,SMC_AST_3-1,,,,FALSE,
1292,06/07/2022,,227,Calvin,400*8+100*2+60,SMC_AST_3-1,,,,FALSE,
1293,06/07/2022,,256,Calvin,88*31+12,SMC_AST_3-1,,,,FALSE,
1294,06/07/2022,,335,Calvin,320*5,SMC_AST_3-1,,,,FALSE,
1295,06/07/2022,,196,Calvin,600*2+500+200+132+14,SMC_AST_3-1,,,,FALSE,
1296,06/07/2022,,152,Calvin,216*21+50+11,SMC_AST_3-1,,,,FALSE,
1297,06/07/2022,,311,Calvin,1200*4,SMC_AST_3-1,,,,FALSE,
1298,06/07/2022,,280,Calvin,1280*3,SMC_AST_3-1,,,,FALSE,
1299,06/07/2022,,251,Calvin,480,SMC_AST_3-1,,,,FALSE,
1300,06/07/2022,,98,Calvin,250*8,SMC_AST_3-1,,,,FALSE,
1301,06/07/2022,,92,Nate,250,HVC,,,,FALSE,Actual Ct 6/6
1302,06/07/2022,,21,Calvin,75,SMC_RBFB_3-1,,,,FALSE,pkg orig in AST_3-1; moved
1303,06/07/2022,,247,Calvin,56*105+26+8,SMC_AST_3-1,,,,FALSE,
1304,06/07/2022,,44,Nate,36,HVC,,,,FALSE,
1305,06/07/2022,,226,Calvin,12,SMC_AST_3-1,,,,FALSE,
1306,06/07/2022,,134,Calvin,2,SMC_AST_3-1,,,,FALSE,
1307,06/07/2022,,152,Calvin,216*24,SMC_AST_3-1,,,,FALSE,
1308,06/07/2022,,156,Nate,2,HVC,,,,FALSE,Actual Ct 6/6
1309,06/07/2022,,146,Nate,4,HVC,,,,FALSE,Actual Ct 6/6
1310,06/07/2022,,139,Nate,39,HVC,,,,FALSE,Actual Ct 6/6
1311,06/07/2022,,226,Nate,82,HVC,,,,FALSE,Actual Ct 6/6
1312,06/07/2022,,166,Nate,12,HVC,,,,FALSE,Actual Ct 6/6
1313,06/07/2022,,125,Nate,16,HVC,,,,FALSE,Actual Ct 6/6
1314,06/07/2022,,164,Nate,8,HVC,,,,FALSE,Actual Ct 6/6
1315,06/07/2022,,126,Nate,46,HVC,,,,FALSE,Actual Ct 6/6
1316,06/07/2022,,194,Nate,55,HVC,,,,FALSE,Actual Ct 6/6
1317,06/07/2022,,224,Nate,26,HVC,,,,FALSE,Actual Ct 6/6
1318,06/07/2022,,86,Nate,4,HVC,,,,FALSE,Actual Ct 6/6
1319,06/07/2022,,268,Nate,14627+408+89+1822,HVC,,,,FALSE,Actual Ct 6/6
1320,06/07/2022,,61,Nate,30,HVC,,,,FALSE,Actual Ct 6/6
1321,06/07/2022,,266,Nate,100,HVC,,,,FALSE,Actual Ct 6/6
1322,06/07/2022,,466,Nate,8,HVC,,,,FALSE,Actual Ct 6/6
1323,06/07/2022,,193,Nate,2400+893+14,HVC,,,,FALSE,Actual Ct 6/6
1324,06/07/2022,,84,Nate,10,HVC,,,,FALSE,Actual Ct 6/6
1325,06/07/2022,,258,Nate,287,HVC,,,,FALSE,Actual Ct 6/6
1326,06/07/2022,,114,Nate,123+79,HVC,,,,FALSE,Actual Ct 6/6
1327,06/07/2022,,67,Nate,131,HVC,,,,FALSE,Actual Ct 6/6
1328,06/07/2022,,192,Nate,13,HVC,,,,FALSE,Actual Ct 6/6
1329,06/07/2022,,223,Nate,1773,HVC,,,,FALSE,Actual Ct 6/6
1330,06/07/2022,,628,Nate,1875+1525+1727,HVC,,,,FALSE,Actual Ct 6/6
1331,06/07/2022,L10 2022 Q2 Inventory Count,629,Calvin,27,OBSOLETE,,FWX1211213000013,,FALSE,
1332,06/07/2022,L10 2022 Q2 Inventory Count,627,Calvin,1,OBSOLETE,,,,FALSE,
1333,06/07/2022,L10 2022 Q2 Inventory Count,57,Calvin,5,OBSOLETE,,,,FALSE,
1334,06/07/2022,L10 2022 Q2 Inventory Count,629,Calvin,1,OBSOLETE,,FWX1211213000011,,FALSE,
1335,06/07/2022,L10 2022 Q2 Inventory Count,629,Calvin,1,OBSOLETE,,FWX1211213000014,,FALSE,
1336,06/07/2022,L10 2022 Q2 Inventory Count,629,Calvin,4,OBSOLETE,,FWX1211213000012,,FALSE,
1337,06/07/2022,L10 2022 Q2 Inventory Count,314,Calvin,1200,OBSOLETE,,FWX1211103000115,,FALSE,
1338,06/07/2022,L10 2022 Q2 Inventory Count,314,Calvin,1038,OBSOLETE,,FWX1211105000182,,FALSE,
1339,06/07/2022,L10 2022 Q2 Inventory Count,314,Calvin,800,OBSOLETE,,FWX1211103000114,,FALSE,
1340,06/07/2022,L10 2022 Q2 Inventory Count,629,Calvin,281,OBSOLETE,,,,FALSE,
1341,06/07/2022,L10 2022 Q2 Inventory Count,314,Calvin,127,OBSOLETE,,FWX1211105000183,,FALSE,
1342,06/07/2022,L10 2022 Q2 Inventory Count,333,Calvin,2,OBSOLETE,,FWX1211207000007,,FALSE,
1343,06/07/2022,L10 2022 Q2 Inventory Count,293,Calvin,30,OBSOLETE,,FWX1211130000004,,FALSE,
1344,06/07/2022,L10 2022 Q2 Inventory Count,293,Calvin,30,OBSOLETE,,FWX1211130000001,,FALSE,
1345,06/07/2022,L10 2022 Q2 Inventory Count,119,Calvin,594,OBSOLETE,,,,FALSE,
1346,06/07/2022,L10 2022 Q2 Inventory Count,642,Calvin,300,OBSOLETE,,FWX1211118000006,,FALSE,
1347,06/07/2022,L10 2022 Q2 Inventory Count,117,Calvin,963,OBSOLETE,,FWX1211231000017,,FALSE,
1348,06/07/2022,L10 2022 Q2 Inventory Count,117,Calvin,42,OBSOLETE,,FWX1220321000002,,FALSE,
1349,06/07/2022,L10 2022 Q2 Inventory Count,117,Calvin,72,OBSOLETE,,FWX1211108000225,,FALSE,
1350,06/07/2022,L10 2022 Q2 Inventory Count,117,Calvin,72,OBSOLETE,,FWX1211108000243,,FALSE,
1351,06/07/2022,L10 2022 Q2 Inventory Count,117,Calvin,4,OBSOLETE,,FWX1220321000001,,FALSE,
1352,06/07/2022,L10 2022 Q2 Inventory Count,117,Calvin,19,OBSOLETE,,FWX1220524000005,,FALSE,
1353,06/07/2022,L10 2022 Q2 Inventory Count,333,Calvin,11,OBSOLETE,,FWX1211207000005,,FALSE,
1354,06/07/2022,L10 2022 Q2 Inventory Count,333,Calvin,19,OBSOLETE,,FWX1211207000014,,FALSE,
1355,06/07/2022,L10 2022 Q2 Inventory Count,333,Calvin,20,OBSOLETE,,FWX1211207000006,,FALSE,
1356,06/07/2022,L10 2022 Q2 Inventory Count,333,Calvin,20,OBSOLETE,,FWX1211207000003,,FALSE,
1357,06/07/2022,L10 2022 Q2 Inventory Count,334,Calvin,16,OBSOLETE,,FWX1211207000012,,FALSE,
1358,06/07/2022,L10 2022 Q2 Inventory Count,334,Calvin,13,OBSOLETE,,FWX1211207000013,,FALSE,
1359,06/07/2022,L10 2022 Q2 Inventory Count,189,Calvin,11,OBSOLETE,,FWX1211105000137,,FALSE,
1360,06/07/2022,L10 2022 Q2 Inventory Count,293,Calvin,30,OBSOLETE,,FWX1211130000002,,FALSE,
1361,06/07/2022,L10 2022 Q2 Inventory Count,293,Calvin,30,OBSOLETE,,FWX1211130000003,,FALSE,
1362,06/07/2022,,106,Nate,2,HVC,,,,FALSE,Actual Ct 6/6
1363,06/07/2022,,204,Nate,1513,HVC,,,,FALSE,Actual Ct 6/6
1364,06/07/2022,,56,Nate,84,HVC,,,,FALSE,Actual Ct 6/6
1365,06/07/2022,,55,Nate,494+45+20,HVC,,,,FALSE,Actual Ct 6/6
1366,06/07/2022,,305,Calvin,1728*9+432,868_D11,,,,FALSE,
1367,06/07/2022,,93,Nate,24,HVC,,,,FALSE,Actual Ct 6/6
1368,06/07/2022,,294,Calvin,288*4,868_D11,,,,FALSE,
1369,06/07/2022,,96,Nate,272+692,HVC,,,,FALSE,Actual Ct 6/6
1370,06/07/2022,,206,Calvin,288*8+162+384*2,868,D12,,,FALSE,
1371,06/07/2022,,111,Calvin,800,868,D12,,,FALSE,
1372,06/07/2022,,261,Nate,109+217+80+475+179+238+250+216+750+114,HVC,,,,FALSE,Actual Ct 6/6
1373,06/07/2022,,218,Nate,18000,HVC,,,,FALSE,Actual Ct 6/6
1374,06/07/2022,,9,Calvin,12+4+3+6+98+420+23+23+2,868,D12,,,FALSE,
1375,06/07/2022,,83,Nate,5,HVC,,,,FALSE,Actual Ct 6/6
1376,06/07/2022,,374,Calvin,90,868,F8-F13,,,FALSE,
1377,06/07/2022,,184,Nate,787,HVC,,,,FALSE,Actual Ct 6/6
1378,06/07/2022,,274,Nate,24,HVC,,,,FALSE,Actual Ct 6/6
1379,06/07/2022,,271,Nate,155,HVC,,,,FALSE,Actual Ct 6/6
1380,06/07/2022,,87,Calvin,90*64+42,868,F8-F13,,,FALSE,
1381,06/07/2022,,270,Nate,136,868,,,,FALSE,Actual Ct 6/6
1382,06/07/2022,,85,Calvin,90+3,868,F8-F13,,,FALSE,
1383,06/07/2022,,419,Nate,19,HVC,,,,FALSE,Actual Ct 6/6
1384,06/07/2022,,33,Calvin,480*4+384*2,868,F8-F13,,,FALSE,
1385,06/07/2022,,229,Nate,200,HVC,,,,FALSE,Actual Ct 6/6
1386,06/07/2022,,218,Calvin,4500*4,868,F8-F13,,,FALSE,
1387,06/07/2022,,279,Nate,198+199,HVC,,,,FALSE,Actual Ct 6/6
1388,06/07/2022,,263,Nate,60,HVC,,,,FALSE,Actual Ct 6/6
1389,06/07/2022,,192,Calvin,1440*7+960+1500+1620,868,F8-F13,,,FALSE,
1390,06/07/2022,,9,Nate,134,HVC,,,,FALSE,Actual Ct 6/6
1391,06/07/2022,,120,Calvin,20*3+15+12,868,F8-F13,,,FALSE,
1392,06/07/2022,,23,Nate,67,HVC,,,,FALSE,Actual Ct 6/6
1393,06/07/2022,,24,Nate,67,HVC,,,,FALSE,Actual Ct 6/6
1394,06/07/2022,,86,Calvin,13+70+33,868,F8-F13,,,FALSE,
